X,Y,Z
437466.5297,87143.9201,3.0000
437462.3626,87143.1991,3.0000
437460.1719,87142.5313,3.0000
437421.4491,87100.8656,3.0000
437400.0707,87111.6309,3.0000
437398.4673,87110.6163,3.0000
437395.4994,87109.6553,3.0000
437405.5531,87110.7216,3.0000
437404.2670,87111.9782,3.0000
437402.6108,87112.4055,3.0000
437392.8545,87109.0412,3.0000
437379.9727,87110.5377,3.0000
437377.7018,87110.2441,3.0000
437374.8680,87109.8436,3.0000
437387.8565,87109.0948,3.0000
437384.9179,87109.6290,3.0000
437382.0860,87110.4299,3.0000
437406.7278,87109.3602,3.0000
437415.3311,87091.9205,3.0000
437413.0875,87090.6390,3.0000
437410.9771,87090.9058,3.0000
437420.1394,87099.0501,3.0000
437418.5634,87096.4867,3.0000
437417.0412,87093.8165,3.0000
437410.3897,87092.9887,3.0000
437409.4813,87102.0671,3.0000
437408.9469,87105.4319,3.0000
437407.7429,87107.8377,3.0000
437410.0961,87094.8848,3.0000
437409.5078,87096.9140,3.0000
437409.3208,87099.6642,3.0000
437500.6029,87146.2469,3.0000
437221.2590,87095.6848,2.5000
437210.7615,87095.7881,2.5000
437200.1780,87093.6923,2.5000
437230.1456,87083.6088,2.5000
437228.8472,87089.4967,2.5000
437226.8500,87093.8881,2.5000
437190.6739,87088.3087,2.5000
437145.3497,87091.7873,2.5000
437132.0930,87094.8957,2.5000
437121.4548,87095.3866,2.5000
437177.7940,87083.0190,2.5000
437167.6072,87085.2440,2.5000
437158.6054,87088.5154,2.5000
437229.4458,87077.9201,2.5000
437240.4372,87038.0914,2.5000
437231.7508,87041.3846,2.5000
437223.7632,87044.4787,2.5000
437279.2913,87023.5142,2.5000
437270.1054,87026.4084,2.5000
437254.2151,87034.8975,2.5000
437218.7708,87048.4705,2.5000
437218.2637,87065.3448,2.5000
437221.7585,87069.8360,2.5000
437226.3515,87072.6304,2.5000
437215.6764,87053.7602,2.5000
437214.2780,87058.1511,2.5000
437216.0759,87062.8420,2.5000
437107.1490,87096.4117,2.5000
437539.7639,87161.6435,3.0000
437535.9047,87159.8736,3.0000
437531.4231,87158.7522,3.0000
437551.4276,87165.1519,3.0000
437549.5069,87165.3690,3.0000
437544.0906,87163.4133,3.0000
437526.7603,87157.2477,3.0000
437513.8067,87150.6020,3.0000
437510.1467,87148.5459,3.0000
437507.2081,87147.6913,3.0000
437523.0021,87155.9290,3.0000
437521.2061,87154.9809,3.0000
437518.7746,87153.2990,3.0000
437554.7052,87163.9008,3.0000
437586.5452,87170.9842,3.0000
437584.1713,87169.4647,3.0000
437581.0788,87168.2921,3.0000
437097.7440,87097.9788,2.5000
437592.8617,87175.7000,3.0000
437589.3185,87172.9299,3.0000
437577.5642,87166.9744,3.0000
437562.1923,87163.0158,3.0000
437558.9988,87162.7649,3.0000
437556.3095,87162.9989,3.0000
437575.0250,87166.2231,3.0000
437569.4085,87164.4185,3.0000
437565.7173,87163.4670,3.0000
437555.4955,87164.3897,3.5000
437552.5390,87165.5325,3.5000
437550.4267,87166.1486,3.5000
437563.7268,87163.8620,3.5000
437559.6777,87163.5540,3.5000
437557.1244,87163.5540,3.5000
437546.9933,87165.5762,3.5000
437531.0964,87159.5442,3.5000
437526.3316,87157.8702,3.5000
437522.8038,87156.8566,3.5000
437543.1132,87164.1204,3.5000
437539.1954,87162.0961,3.5000
437534.6620,87160.4684,3.5000
437567.5124,87164.4781,3.5000
437120.1611,87099.6399,3.0000
437104.0320,87100.5158,3.0000
437090.5326,87101.5672,3.0000
437176.8157,87093.3226,3.0000
437157.8821,87095.6008,3.0000
437137.1656,87098.9388,3.0000
437592.0827,87176.3108,3.5000
437580.4537,87168.7020,3.5000
437575.1270,87166.8537,3.5000
437570.8136,87165.6219,3.5000
437590.8473,87175.2612,3.5000
437587.2827,87172.8415,3.5000
437584.6415,87170.6856,3.5000
437520.5555,87155.6224,3.5000
437438.3176,87122.2758,3.5000
437434.7294,87119.1704,3.5000
437430.6142,87115.2779,3.5000
437448.1475,87132.5924,3.5000
437444.3355,87128.4241,3.5000
437441.1939,87125.0628,3.5000
437427.6936,87112.1377,3.5000
437418.3518,87097.9311,3.5000
437416.4491,87095.8964,3.5000
437414.2367,87095.0120,3.5000
437424.3310,87108.0683,3.5000
437421.9410,87104.7070,3.5000
437420.1658,87101.2925,3.5000
437451.2003,87137.1924,3.5000
437500.8012,87148.2617,3.5000
437495.1054,87147.6878,3.5000
437490.0780,87147.2471,3.5000
437516.1013,87153.4188,3.5000
437511.1628,87150.8181,3.5000
437506.0042,87149.3638,3.5000
437482.3869,87146.4193,3.5000
437459.5222,87143.3909,3.5000
437455.5402,87141.5331,3.5000
437453.1503,87139.5426,3.5000
437476.6448,87146.0223,3.5000
437469.6628,87145.2706,3.5000
437463.0812,87144.2107,3.5000
437190.1395,87097.3528,3.0000
437322.3653,87099.6314,3.0000
437318.5203,87098.8200,3.0000
437316.7696,87097.0268,3.0000
437336.0772,87099.5032,3.0000
437331.2500,87100.0155,3.0000
437325.7402,87099.8878,3.0000
437314.2484,87094.8918,3.0000
437317.1105,87086.7788,3.0000
437317.3673,87085.5834,3.0000
437314.6317,87082.0844,3.0000
437313.7791,87091.7321,3.0000
437314.5902,87089.2980,3.0000
437315.9150,87087.3338,3.0000
437339.8798,87099.5887,3.0000
437364.6047,87110.2168,3.0000
437361.6132,87109.1758,3.0000
437359.7048,87107.7876,3.0000
437372.0097,87110.2441,3.0000
437369.5782,87110.5377,3.0000
437367.4365,87110.5641,3.0000
437358.2525,87106.4639,3.0000
437352.0156,87102.1510,3.0000
437349.6662,87101.2542,3.0000
437344.9250,87100.3578,3.0000
437357.4839,87105.1402,3.0000
437355.3904,87103.7738,3.0000
437353.4254,87102.8342,3.0000
437306.0719,87079.4654,3.0000
437222.0314,87060.5008,3.0000
437223.7453,87066.2565,3.0000
437227.0351,87069.2716,3.0000
437230.2541,87051.8746,3.0000
437226.7613,87053.3056,3.0000
437223.6074,87055.2240,3.0000
437229.9152,87073.9312,3.0000
437225.9615,87098.6069,3.0000
437215.9106,87100.3320,3.0000
437203.8135,87100.5074,3.0000
437232.3146,87082.0173,3.0000
437231.7659,87087.0884,3.0000
437230.6753,87094.3333,3.0000
437238.2899,87051.7002,3.0000
437285.6321,87081.5607,3.0000
437268.4462,87075.2379,3.0000
437259.6032,87070.3846,3.0000
437303.6262,87080.1635,3.0000
437299.2589,87082.4337,3.0000
437292.6207,87081.9100,3.0000
437261.0007,87066.7176,3.0000
437262.2235,87053.9704,3.0000
437254.3624,87055.0178,3.0000
437244.4041,87052.0495,3.0000
437266.2414,87065.3209,3.0000
437269.2112,87061.1298,3.0000
437266.4161,87055.8913,3.0000
437285.9805,87022.1169,2.5000
437321.0961,87102.7016,4.0000
437317.5200,87102.1000,4.0000
437313.9350,87100.7700,4.0000
437340.0399,87101.9112,4.0000
437334.0761,87102.5216,4.0000
437330.0961,87102.8316,4.0000
437311.2961,87097.8116,4.0000
437302.3300,87096.5850,4.0000
437292.4261,87095.2016,4.0000
437286.6550,87094.3400,4.0000
437310.2661,87094.4716,4.0000
437307.9463,87094.1017,4.0000
437305.1682,87095.6803,4.0000
437342.8961,87101.8266,4.0000
437388.4363,87111.7014,4.0000
437384.5676,87111.9836,4.0000
437379.9331,87111.9061,4.0000
437395.9933,87111.8798,4.0000
437394.2086,87111.9543,4.0000
437390.4882,87111.6274,4.0000
437374.9813,87112.8825,4.0000
437351.0579,87108.8783,4.0000
437349.2961,87105.9816,4.0000
437344.9950,87102.0575,4.0000
437369.9776,87113.1776,4.0000
437363.5943,87113.0867,4.0000
437356.2129,87110.6088,4.0000
437271.6400,87089.4700,4.0000
437189.7098,87115.6804,4.0000
437166.5590,87111.4883,4.0000
437139.7416,87109.2434,4.0000
437232.7895,87109.9614,4.0000
437226.6149,87114.8421,4.0000
437213.5301,87117.0219,4.0000
437112.8656,87106.5976,4.0000
437588.4375,87171.1531,2.5000
437585.9163,87169.3599,2.5000
437582.0561,87167.7575,2.5000
437095.9669,87105.6818,4.0000
437593.6944,87175.0472,2.5000
437591.6622,87173.5764,2.5000
437240.0614,87106.4207,4.0000
437248.8661,87070.0916,4.0000
437243.2200,87068.2900,4.0000
437238.3161,87066.5016,4.0000
437267.0561,87085.1116,4.0000
437261.2561,87079.6016,4.0000
437254.0161,87072.7016,4.0000
437234.6252,87066.8230,4.0000
437241.3664,87085.0815,4.0000
437245.0953,87096.1702,4.0000
437244.0698,87100.9228,4.0000
437233.4590,87069.3371,4.0000
437234.0416,87074.8027,4.0000
437235.4930,87079.6770,4.0000
437397.7780,87112.2962,4.0000
437467.7900,87145.7700,4.0000
437462.8300,87145.1400,4.0000
437458.5400,87144.2900,4.0000
437486.5115,87148.1599,4.0000
437482.5704,87147.6366,4.0000
437474.0164,87146.5008,4.0000
437455.6781,87143.4321,4.0000
437445.6900,87131.5600,4.0000
437441.4450,87127.3400,4.0000
437440.1410,87125.3306,4.0000
437453.2100,87141.8700,4.0000
437450.6200,87138.3850,4.0000
437447.9689,87134.8178,4.0000
437492.5813,87148.9658,4.0000
437536.3600,87162.0100,4.0000
437533.3900,87161.3150,4.0000
437528.1800,87159.6950,4.0000
437549.6800,87166.8900,4.0000
437546.6850,87166.3750,4.0000
437542.1750,87164.4800,4.0000
437523.1700,87158.0500,4.0000
437508.0665,87151.0258,4.0000
437503.6548,87150.1300,4.0000
437499.0354,87149.4582,4.0000
437521.5950,87157.1700,4.0000
437515.9200,87154.4350,4.0000
437511.6850,87151.9750,4.0000
437437.6900,87122.9500,4.0000
437409.4794,87107.2693,4.0000
437408.4370,87108.5398,4.0000
437407.4747,87109.8719,4.0000
437410.3061,87101.7916,4.0000
437410.0970,87104.1455,4.0000
437410.0073,87105.7737,4.0000
437406.4880,87111.2766,4.0000
437402.1811,87113.8573,4.0000
437400.9016,87113.3962,4.0000
437399.1755,87112.6082,4.0000
437405.5267,87112.9948,4.0000
437404.3662,87113.6934,4.0000
437403.2661,87113.9761,4.0000
437410.7278,87100.0070,4.0000
437425.0741,87110.9675,4.0000
437423.1063,87108.7291,4.0000
437421.7682,87107.4224,4.0000
437433.7700,87119.5400,4.0000
437430.7400,87116.8200,4.0000
437427.4351,87112.9642,4.0000
437420.8561,87105.6178,4.0000
437414.9279,87098.3669,4.0000
437412.3680,87098.5477,4.0000
437411.2698,87098.9691,4.0000
437419.7361,87103.0378,4.0000
437418.3594,87100.5789,4.0000
437417.0053,87099.1798,4.0000
437365.9672,87109.3736,2.5000
437364.0570,87108.9840,2.5000
437362.5849,87108.3833,2.5000
437372.0512,87107.9699,2.5000
437370.2930,87109.2568,2.5000
437368.3449,87109.4128,2.5000
437360.9664,87107.4452,2.5000
437360.3488,87100.4885,2.5000
437360.4659,87099.0858,2.5000
437359.5311,87098.3068,2.5000
437359.5585,87105.7951,2.5000
437359.4140,87104.1117,2.5000
437359.7643,87102.3587,2.5000
437373.1815,87107.2688,2.5000
437397.9243,87109.2141,2.5000
437395.6534,87108.5592,2.5000
437392.5911,87107.9312,2.5000
437402.3030,87111.4401,2.5000
437400.4871,87111.0128,2.5000
437399.4815,87110.1750,2.5000
437388.4986,87107.6584,2.5000
437379.1446,87108.8270,2.5000
437377.3911,87108.2039,2.5000
437375.4808,87106.9960,2.5000
437385.8867,87108.0872,2.5000
437383.0029,87109.0610,2.5000
437381.5223,87109.6454,2.5000
437354.7285,87096.0852,2.5000
437304.1210,87062.5693,2.5000
437302.6253,87054.3997,2.5000
437301.2570,87050.7601,2.5000
437316.4797,87079.2065,2.5000
437310.5987,87075.4208,2.5000
437306.0143,87069.3436,2.5000
437300.2580,87045.3705,2.5000
437304.1522,87027.6059,2.5000
437300.6574,87023.7139,2.5000
437293.2694,87021.7180,2.5000
437301.0568,87040.2811,2.5000
437303.5526,87036.8875,2.5000
437304.3514,87031.3985,2.5000
437321.9612,87082.1952,2.5000
437342.9978,87093.8255,2.5000
437340.6144,87095.0329,2.5000
437337.5361,87095.3444,2.5000
437349.6624,87093.5527,2.5000
437348.2980,87093.2411,2.5000
437346.1545,87093.0464,2.5000
437335.1197,87095.4612,2.5000
437327.4418,87093.0851,2.5000
437327.0131,87090.5526,2.5000
437326.5711,87087.0879,2.5000
437331.1830,87095.4224,2.5000
437329.5466,87094.9161,2.5000
437328.3379,87093.7862,2.5000
437403.7958,87111.4555,2.5000
437495.6181,87144.4969,2.5000
437490.8665,87144.3757,2.5000
437485.4558,87144.5203,2.5000
437509.9276,87147.3117,2.5000
437506.1940,87146.4392,2.5000
437500.5151,87145.2726,2.5000
437481.5286,87144.6659,2.5000
437461.4438,87141.8029,2.5000
437457.8556,87139.9128,2.5000
437455.4798,87137.7077,2.5000
437476.8686,87144.5685,2.5000
437470.6137,87143.4540,2.5000
437464.9348,87142.5542,2.5000
437515.6008,87150.4619,2.5000
437559.0687,87161.7925,2.5000
437555.5050,87162.4713,2.5000
437552.8865,87163.8282,2.5000
437577.4018,87166.3031,2.5000
437568.5964,87163.2707,2.5000
437562.8505,87162.1563,2.5000
437550.2878,87164.6028,2.5000
437527.5346,87156.3081,2.5000
437522.2249,87154.6113,2.5000
437519.4856,87152.8667,2.5000
437547.5721,87163.9972,2.5000
437542.6675,87161.6673,2.5000
437536.5826,87159.3410,2.5000
437453.2447,87135.1801,2.5000
437409.1036,87093.8096,2.5000
437408.4001,87097.3408,2.5000
437408.6438,87099.6259,2.5000
437406.9951,87087.6126,2.5000
437408.5456,87089.7814,2.5000
437409.3510,87091.5165,2.5000
437408.9639,87100.9973,2.5000
437407.0130,87108.2228,2.5000
437406.0527,87109.4108,2.5000
437405.2293,87110.3584,2.5000
437408.9488,87102.4139,2.5000
437408.6438,87104.5470,2.5000
437408.0951,87106.1658,2.5000
437406.5616,87086.1871,2.5000
437437.3176,87117.9337,2.5000
437432.6680,87114.0914,2.5000
437428.5755,87109.8774,2.5000
437450.1664,87130.6725,2.5000
437447.1135,87128.2830,2.5000
437442.1532,87122.4577,2.5000
437425.4084,87105.8319,2.5000
437414.6833,87088.3559,2.5000
437412.0790,87086.4350,2.5000
437407.5531,87085.1953,2.5000
437422.7427,87101.2462,2.5000
437420.3244,87097.8998,2.5000
437417.2867,87092.4462,2.5000
438051.2423,86810.0091,1.0000
437516.9531,87045.0443,0.0000
437518.3946,87044.4835,0.0000
437519.9393,87044.1816,0.0000
437513.4621,87048.4271,0.0000
437514.4654,87047.0529,0.0000
437515.6363,87045.9067,0.0000
437521.5659,87044.0908,0.0000
437528.4644,87044.8817,0.0000
437530.1849,87045.1417,0.0000
437531.8818,87045.3901,0.0000
437523.2531,87044.1632,0.0000
437524.9794,87044.3511,0.0000
437526.7237,87044.6066,0.0000
437512.6478,87049.9730,0.0000
437516.9973,87065.0307,0.0000
437515.7779,87063.8601,0.0000
437514.6481,87062.6033,0.0000
437521.0952,87067.8298,0.0000
437519.6629,87067.0371,0.0000
437518.2946,87066.0968,0.0000
437513.6393,87061.2639,0.0000
437511.5540,87055.0777,0.0000
437511.6723,87053.3546,0.0000
437512.0440,87051.6343,0.0000
437512.7887,87059.8418,0.0000
437512.1331,87058.3366,0.0000
437511.7097,87056.7482,0.0000
437533.5543,87045.6377,0.0000
437559.6198,87057.9173,0.0000
437561.0325,87058.7299,0.0000
437562.4800,87059.4549,0.0000
437555.5223,87055.1356,0.0000
437556.8715,87056.1020,0.0000
437558.2351,87057.0353,0.0000
437563.9692,87060.0741,0.0000
437570.3262,87061.4280,0.0000
437571.9774,87061.5363,0.0000
437573.6368,87061.5751,0.0000
437565.5048,87060.5733,0.0000
437567.0817,87060.9578,0.0000
437568.6916,87061.2390,0.0000
437554.1806,87054.1543,0.0000
437539.9848,87046.8361,0.0000
437541.5236,87047.2416,0.0000
437543.0332,87047.7109,0.0000
437535.2017,87045.8954,0.0000
437536.8231,87046.1738,0.0000
437538.4177,87046.4838,0.0000
437544.5129,87048.2548,0.0000
437550.1413,87051.2885,0.0000
437551.4957,87052.2143,0.0000
437552.8403,87053.1750,0.0000
437545.9619,87048.8842,0.0000
437547.3800,87049.6071,0.0000
437548.7712,87050.4139,0.0000
437522.5848,87068.4536,0.0000
437316.3664,86977.5754,0.0000
437313.1055,86976.6203,0.0000
437309.7683,86975.9343,0.0000
437325.9940,86981.4818,0.0000
437322.7793,86980.0648,0.0000
437319.5805,86978.7431,0.0000
437306.3543,86975.5323,0.0000
437292.4480,86976.3252,0.0000
437289.0379,86977.0101,0.0000
437285.6789,86977.8300,0.0000
437302.8891,86975.3929,0.0000
437299.3988,86975.4936,0.0000
437295.9097,86975.8119,0.0000
437329.2557,86982.9359,0.0000
437356.7144,87002.9843,0.0000
437355.0965,87000.0816,0.0000
437353.1219,86997.4458,0.0000
437360.3254,87012.7177,0.0000
437359.2271,87009.3676,0.0000
437358.0574,87006.1014,0.0000
437350.8089,86995.0653,0.0000
437339.1520,86987.4742,0.0000
437335.8815,86985.9034,0.0000
437332.5664,86984.4010,0.0000
437348.2064,86992.9091,0.0000
437345.3635,86990.9459,0.0000
437342.3290,86989.1447,0.0000
437282.3542,86978.7401,0.0000
437538.7865,87069.7133,0.0000
437537.1948,87069.3802,0.0000
437535.5734,87069.2014,0.0000
437543.3785,87071.4561,0.0000
437541.8778,87070.7774,0.0000
437540.3474,87070.1878,0.0000
437533.9302,87069.1437,0.0000
437527.3215,87069.2477,0.0000
437525.7064,87069.1385,0.0000
437524.1244,87068.8877,0.0000
437532.2742,87069.1632,0.0000
437530.6146,87069.2163,0.0000
437528.9607,87069.2590,0.0000
437544.1736,87071.8569,0.0000
437253.3436,86994.7308,0.0000
437252.9925,86995.2517,0.0000
437244.0786,87007.7051,0.0000
437279.0467,86979.6952,0.0000
437273.5486,86981.7564,0.0000
437266.3372,86984.2045,0.0000
437239.9653,87010.6104,0.0000
437200.8840,87023.6300,0.0000
437187.8569,87024.0611,0.0000
437174.8298,87027.5805,0.0000
437227.4729,87020.6794,0.0000
437226.9382,87021.0610,0.0000
437213.9111,87024.8973,0.0000
438025.8923,86534.7156,0.0000
438024.3048,86536.0081,0.0000
438022.5095,86537.1682,0.0000
438028.6608,86530.0649,0.0000
438028.1449,86531.7417,0.0000
438027.1972,86533.2927,0.0000
438020.5810,86538.1935,0.0000
438012.8063,86540.9370,0.0000
438010.9358,86541.3166,0.0000
438009.0702,86541.5961,0.0000
438018.5940,86539.0818,0.0000
438016.6216,86539.8311,0.0000
438014.6966,86540.4457,0.0000
438028.6930,86528.2705,0.0000
438017.7752,86512.5579,0.0000
438019.5180,86513.6188,0.0000
438021.1166,86514.8219,0.0000
438011.9802,86510.3427,0.0000
438013.9762,86510.9084,0.0000
438015.9179,86511.6506,0.0000
438022.5408,86516.1556,0.0000
438026.7816,86522.6421,0.0000
438027.6387,86524.5063,0.0000
438028.3140,86526.4001,0.0000
438023.7776,86517.6099,0.0000
438024.8650,86519.1790,0.0000
438025.8509,86520.8582,0.0000
438007.1945,86541.7873,0.0000
437974.1876,86532.3841,0.0000
437972.3893,86531.7371,0.0000
437970.5852,86531.1146,0.0000
437979.5468,86534.4521,0.0000
437977.7664,86533.7436,0.0000
437975.9799,86533.0536,0.0000
437968.7744,86530.5182,0.0000
437961.4130,86528.4155,0.0000
437959.5302,86527.9656,0.0000
437957.6386,86527.5231,0.0000
437966.9544,86529.9489,0.0000
437965.1225,86529.4080,0.0000
437963.2763,86528.8965,0.0000
437981.3210,86535.1773,0.0000
437999.3456,86541.8497,0.0000
437997.3447,86541.6284,0.0000
437995.4016,86541.2350,0.0000
438005.2939,86541.9017,0.0000
438003.3534,86541.9510,0.0000
438001.3624,86541.9427,0.0000
437993.5580,86540.6257,0.0000
437986.6071,86537.4322,0.0000
437984.8509,86536.6694,0.0000
437983.0891,86535.9170,0.0000
437991.8558,86539.7568,0.0000
437990.1081,86538.9785,0.0000
437988.3590,86538.2028,0.0000
438009.9597,86509.9650,0.0000
437597.9172,87072.6600,0.0000
437598.1056,87073.8273,0.0000
437598.2279,87075.0017,0.0000
437595.9026,87066.6155,0.0000
437596.7420,87068.1490,0.0000
437597.3745,87070.3749,0.0000
437598.2780,87076.1745,0.0000
437597.6374,87080.6794,0.0000
437597.2371,87081.7160,0.0000
437596.7287,87082.6998,0.0000
437598.2500,87077.3373,0.0000
437598.1379,87078.4814,0.0000
437597.9357,87079.5983,0.0000
437595.0149,87065.1534,0.0000
437580.2008,87061.2666,0.0000
437581.8138,87061.1463,0.0000
437583.4328,87061.0487,0.0000
437575.2962,87061.5558,0.0000
437576.9474,87061.4897,0.0000
437578.5822,87061.3881,0.0000
437585.0694,87060.9951,0.0000
437591.5813,87061.9079,0.0000
437592.9022,87062.7286,0.0000
437594.0308,87063.8340,0.0000
437586.7352,87061.0071,0.0000
437588.4225,87061.1171,0.0000
437590.0642,87061.3927,0.0000
437596.1126,87083.6250,0.0000
437571.9002,87089.9604,0.0000
437570.8312,87089.6574,0.0000
437569.7822,87089.2908,0.0000
437575.2235,87090.4761,0.0000
437574.1000,87090.3636,0.0000
437572.9907,87090.1945,0.0000
437568.7513,87088.8669,0.0000
437559.0131,87082.8368,0.0000
437557.1423,87081.4798,0.0000
438007.9447,86509.7869,0.0000
437566.7358,87087.8721,0.0000
437564.7689,87086.7232,0.0000
437562.8348,87085.4704,0.0000
437577.4936,87090.5644,0.0000
437592.7883,87086.7292,0.0000
437591.7990,87087.3545,0.0000
437590.7690,87087.9188,0.0000
437595.3992,87084.4908,0.0000
437594.5998,87085.2970,0.0000
437593.7257,87086.0433,0.0000
437589.7097,87088.4219,0.0000
437584.2468,87090.0560,0.0000
437582.0161,87090.3640,0.0000
437579.7640,87090.5231,0.0000
437588.6325,87088.8633,0.0000
437587.5464,87089.2437,0.0000
437586.4532,87089.5666,0.0000
437361.4540,87016.0862,0.0000
437617.6726,87124.8996,0.0000
437615.9797,87124.7049,0.0000
437614.2868,87124.5629,0.0000
437622.7085,87125.8406,0.0000
437621.0423,87125.4636,0.0000
437619.3619,87125.1512,0.0000
437612.5943,87124.4681,0.0000
437605.8306,87124.4543,0.0000
437604.1416,87124.5180,0.0000
437602.4534,87124.6032,0.0000
437610.9023,87124.4153,0.0000
437609.2110,87124.3989,0.0000
437607.5204,87124.4137,0.0000
437624.3550,87126.2861,0.0000
437639.4595,87133.8447,0.0000
437637.9335,87133.1238,0.0000
437636.4525,87132.3119,0.0000
437644.2225,87135.4335,0.0000
437642.6411,87135.0018,0.0000
437641.0310,87134.4687,0.0000
437635.0006,87131.4410,0.0000
437629.1232,87128.0711,0.0000
437627.5677,87127.3975,0.0000
437625.9765,87126.8037,0.0000
437633.5595,87130.5466,0.0000
437632.1112,87129.6639,0.0000
437630.6376,87128.8284,0.0000
437600.7658,87124.7080,0.0000
437558.5210,87134.2341,0.0000
437556.9081,87134.6247,0.0000
437555.2897,87134.9934,0.0000
437563.3185,87132.9261,0.0000
437561.7270,87133.3858,0.0000
437560.1276,87133.8215,0.0000
437553.6660,87135.3361,0.0000
437547.1202,87136.3378,0.0000
437545.4717,87136.4736,0.0000
437543.8193,87136.5682,0.0000
437552.0371,87135.6472,0.0000
437550.4031,87135.9215,0.0000
437548.7641,87136.1535,0.0000
437564.9010,87132.4411,0.0000
437594.0212,87125.2923,0.0000
437592.3362,87125.4713,0.0000
437590.6516,87125.6602,0.0000
437599.0788,87124.8311,0.0000
437597.3925,87124.9705,0.0000
437595.7066,87125.1248,0.0000
437574.3289,87129.1288,0.0000
437569.5936,87130.8391,0.0000
437568.0369,87131.3935,0.0000
437566.4737,87131.9299,0.0000
437574.2624,87129.1518,0.0000
437572.7026,87129.7099,0.0000
437571.1476,87130.2751,0.0000
437665.1370,87118.1718,0.0000
437620.4642,87077.1957,0.0000
437620.6616,87078.9969,0.0000
437620.9060,87080.7672,0.0000
437620.0503,87071.6748,0.0000
437620.1689,87073.5279,0.0000
437620.3034,87075.3704,0.0000
437621.2076,87082.4999,0.0000
437623.1926,87088.9183,0.0000
437623.9351,87090.3609,0.0000
437624.7967,87091.7251,0.0000
437621.5767,87084.1881,0.0000
437622.0237,87085.8251,0.0000
437622.5589,87087.4041,0.0000
437619.8768,87069.9019,0.0000
437618.6342,87053.2383,0.0000
437618.3875,87054.9265,0.0000
437618.2284,87056.5921,0.0000
437619.7511,87047.9494,0.0000
437619.3359,87049.7543,0.0000
437618.9548,87051.5175,0.0000
437618.1701,87058.2449,0.0000
437619.0205,87064.8868,0.0000
437619.3406,87066.5591,0.0000
437619.6215,87068.2307,0.0000
437618.2262,87059.8947,0.0000
437618.4081,87061.5510,0.0000
437618.6911,87063.2162,0.0000
437625.7877,87093.0042,0.0000
437652.9573,87106.1231,0.0000
437654.4560,87106.8779,0.0000
437655.9095,87107.7162,0.0000
437648.2569,87104.2536,0.0000
437649.8501,87104.8252,0.0000
437651.4195,87105.4434,0.0000
437657.3118,87108.6451,0.0000
437662.2889,87113.4113,0.0000
437663.3441,87114.8988,0.0000
437664.3005,87116.4942,0.0000
437658.6569,87109.6719,0.0000
437659.9387,87110.8038,0.0000
437661.1514,87112.0478,0.0000
437646.6476,87103.7135,0.0000
437630.9954,87097.2272,0.0000
437632.4848,87098.0895,0.0000
437633.9949,87098.8897,0.0000
437626.9182,87094.1915,0.0000
437628.1821,87095.2861,0.0000
437629.5512,87096.2953,0.0000
437635.5214,87099.6330,0.0000
437641.8005,87102.1327,0.0000
437643.4116,87102.6680,0.0000
437645.0299,87103.1900,0.0000
437637.0648,87100.3242,0.0000
437638.6255,87100.9680,0.0000
437640.2040,87101.5692,0.0000
437457.8348,87063.6275,0.0000
437456.0737,87063.4266,0.0000
437454.3079,87063.2518,0.0000
437463.0972,87064.3791,0.0000
437461.3451,87064.1086,0.0000
437459.5915,87063.8564,0.0000
437452.5390,87063.0936,0.0000
437445.4615,87062.4373,0.0000
437443.6985,87062.2242,0.0000
437441.9389,87061.9868,0.0000
437450.7683,87062.9426,0.0000
437448.9976,87062.7893,0.0000
437447.2281,87062.6240,0.0000
437464.8494,87064.6630,0.0000
437482.2166,87068.4108,0.0000
437480.5628,87067.8003,0.0000
437478.8727,87067.2846,0.0000
437486.9484,87070.8158,0.0000
437485.4052,87069.9324,0.0000
437483.8295,87069.1254,0.0000
437477.1533,87066.8469,0.0000
437470.1226,87065.5445,0.0000
437468.3606,87065.2507,0.0000
437466.6034,87064.9552,0.0000
437475.4116,87066.4707,0.0000
437473.6545,87066.1393,0.0000
437471.8892,87065.8361,0.0000
437440.1822,87061.7279,0.0000
437391.9451,87047.3354,0.0000
437388.7444,87045.9177,0.0000
437385.6058,87044.3894,0.0000
437401.6811,87051.1468,0.0000
437398.4254,87049.9361,0.0000
437395.1790,87048.6682,0.0000
437382.5584,87042.7250,0.0000
437365.7924,87025.7575,0.0000
437364.1579,87022.6400,0.0000
437362.7131,87019.4087,0.0000
437379.6310,87040.8986,0.0000
437378.7790,87040.2810,0.0000
437367.6179,87028.7396,0.0000
437404.9451,87052.3068,0.0000
437433.1779,87060.5307,0.0000
437431.4306,87060.2045,0.0000
437429.6840,87059.8728,0.0000
437438.4282,87061.4502,0.0000
437436.6764,87061.1563,0.0000
437434.9264,87060.8489,0.0000
437427.9377,87059.5385,0.0000
437414.7764,87055.5457,0.0000
437411.4938,87054.4999,0.0000
437408.2163,87053.4224,0.0000
437424.6448,87058.5562,0.0000
437421.3529,87057.5675,0.0000
437418.0631,87056.5661,0.0000
437488.4641,87071.7596,0.0000
437519.8233,87129.9762,0.0000
437519.0749,87129.1208,0.0000
437517.7123,87127.3253,0.0000
437522.3335,87132.3185,0.0000
437521.4557,87131.5800,0.0000
437520.6180,87130.7976,0.0000
437516.4867,87125.4415,0.0000
437510.9204,87115.5803,0.0000
437510.4602,87114.5702,0.0000
437510.0566,87113.5478,0.0000
437515.3445,87123.4981,0.0000
